"","Country A","Country B","KL divergence - per capita"
"318","Lithuania (C)","United Kingdom (P)","0.486270871817154"
"319","Lithuania (C)","Finland (P)","0.615523282960272"
"320","Lithuania (C)","Belgium (P)","0.547726766265952"
"321","Netherlands (C)","Austria (C)","0.190387927946595"
"322","Netherlands (C)","Croatia (C)","0.363501463362479"
"323","Netherlands (C)","Denmark (C)","0.472259881761034"
"324","Netherlands (C)","Estonia (C)","0.355453058743994"
"325","Netherlands (C)","Finland (C)","0.295935652033562"
"326","Netherlands (C)","France (C)","0.247130035755937"
"327","Netherlands (C)","Greece (C)","0.328319857810268"
"328","Netherlands (C)","Hungary (C)","0.303358408343868"
"329","Netherlands (C)","Italy (C)","0.32776951799868"
"330","Netherlands (C)","Lithuania (C)","0.322214433799153"
"331","Netherlands (C)","Netherlands (C)","0"
"332","Netherlands (C)","Portugal (C)","0.223145745799107"
"333","Netherlands (C)","Slovakia (C)","0.415309214505212"
"334","Netherlands (C)","Slovenia (C)","0.265492974651362"
"335","Netherlands (C)","Spain (C)","0.309344747930105"
"336","Netherlands (C)","Switzerland (C)","0.159701996818783"
"337","Netherlands (C)","United Kingdom (C)","0.116842423099005"
"338","Netherlands (C)","Belgium, 2006","0.342248170549892"
"339","Netherlands (C)","Belgium, 2010","0.579026124162822"
"340","Netherlands (C)","China (Shanghai), 2018","1.1223370287177"
"341","Netherlands (C)","France, 2012","0.370722782159037"
"342","Netherlands (C)","Hong Kong, 2016","0.549301970604334"
"343","Netherlands (C)","Peru, 2011","3.7078786612681"
"344","Netherlands (C)","Zimbabwe, 2013","1.31832579918427"
"345","Netherlands (C)","Italy (P)","0.638189772147356"
"346","Netherlands (C)","Germany (P)","0.424844668565112"
"347","Netherlands (C)","Luxembourg (P)","0.306069828535132"
"348","Netherlands (C)","Netherlands (P)","1.12714714242382"
"349","Netherlands (C)","Poland (P)","0.299271625788326"
"350","Netherlands (C)","United Kingdom (P)","0.361052017408136"
"351","Netherlands (C)","Finland (P)","0.577532705071515"
"352","Netherlands (C)","Belgium (P)","0.616908214826766"
"353","Portugal (C)","Austria (C)","0.239658266468807"
"354","Portugal (C)","Croatia (C)","0.307702195779527"
"355","Portugal (C)","Denmark (C)","0.313276392859159"
"356","Portugal (C)","Estonia (C)","0.302269913188755"
"357","Portugal (C)","Finland (C)","0.164252644160874"
"358","Portugal (C)","France (C)","0.141184612969227"
"359","Portugal (C)","Greece (C)","0.28618658810303"
"360","Portugal (C)","Hungary (C)","0.274490003855026"
"361","Portugal (C)","Italy (C)","0.31335319996275"
"362","Portugal (C)","Lithuania (C)","0.308419612861889"
"363","Portugal (C)","Netherlands (C)","0.223145745799107"
"364","Portugal (C)","Portugal (C)","0"
"365","Portugal (C)","Slovakia (C)","0.228263340084234"
"366","Portugal (C)","Slovenia (C)","0.20951836940053"
"367","Portugal (C)","Spain (C)","0.233267528549848"
"368","Portugal (C)","Switzerland (C)","0.165954612734525"
"369","Portugal (C)","United Kingdom (C)","0.0928327901385689"
"370","Portugal (C)","Belgium, 2006","0.296641802133756"
"371","Portugal (C)","Belgium, 2010","0.494262804538693"
"372","Portugal (C)","China (Shanghai), 2018","1.00126856909674"
"373","Portugal (C)","France, 2012","0.414171889817423"
"374","Portugal (C)","Hong Kong, 2016","0.851752039734871"
"375","Portugal (C)","Peru, 2011","3.51301903062441"
"376","Portugal (C)","Zimbabwe, 2013","1.29039473246152"
"377","Portugal (C)","Italy (P)","0.450916169603578"
"378","Portugal (C)","Germany (P)","0.504651620267424"
"379","Portugal (C)","Luxembourg (P)","0.418018501549188"
"380","Portugal (C)","Netherlands (P)","1.02146921367385"
