"","Country A","Country B","KL divergence - per capita"
"376","Portugal (C)","Zimbabwe, 2013","1.51595346487406"
"377","Portugal (C)","Italy (P)","0.65159612319531"
"378","Portugal (C)","Germany (P)","0.798932613821134"
"379","Portugal (C)","Luxembourg (P)","0.563991224646631"
"380","Portugal (C)","Netherlands (P)","1.24830525616907"
"381","Portugal (C)","Poland (P)","0.401919799343084"
"382","Portugal (C)","United Kingdom (P)","0.452872326946704"
"383","Portugal (C)","Finland (P)","0.934224072656853"
"384","Portugal (C)","Belgium (P)","0.722709670227049"
"385","Slovakia (C)","Austria (C)","0.180926323451016"
"386","Slovakia (C)","Croatia (C)","0.140553838038799"
"387","Slovakia (C)","Denmark (C)","0.101876403407691"
"388","Slovakia (C)","Estonia (C)","0.143570777185897"
"389","Slovakia (C)","Finland (C)","0.129807969165713"
"390","Slovakia (C)","France (C)","0.135618962603075"
"391","Slovakia (C)","Greece (C)","0.127653562420112"
"392","Slovakia (C)","Hungary (C)","0.108875816924933"
"393","Slovakia (C)","Italy (C)","0.130945855346223"
"394","Slovakia (C)","Lithuania (C)","0.081257103628244"
"395","Slovakia (C)","Netherlands (C)","0.200780951087373"
"396","Slovakia (C)","Portugal (C)","0.115752301073464"
"397","Slovakia (C)","Slovakia (C)","0"
"398","Slovakia (C)","Slovenia (C)","0.159058412554101"
"399","Slovakia (C)","Spain (C)","0.194707032235223"
"400","Slovakia (C)","Switzerland (C)","0.113285537413238"
"401","Slovakia (C)","United Kingdom (C)","0.1058273170199"
"402","Slovakia (C)","Belgium, 2006","0.394252792591641"
"403","Slovakia (C)","Belgium, 2010","0.705972676370599"
"404","Slovakia (C)","China (Shanghai), 2018","1.14443071487728"
"405","Slovakia (C)","France, 2012","0.587514483371652"
"406","Slovakia (C)","Hong Kong, 2016","1.11279673427228"
"407","Slovakia (C)","Peru, 2011","3.46090856928885"
"408","Slovakia (C)","Zimbabwe, 2013","1.63350221865043"
"409","Slovakia (C)","Italy (P)","0.79295602442067"
"410","Slovakia (C)","Germany (P)","0.778294206480942"
"411","Slovakia (C)","Luxembourg (P)","0.620314349998295"
"412","Slovakia (C)","Netherlands (P)","1.41587512932428"
"413","Slovakia (C)","Poland (P)","0.447855680623016"
"414","Slovakia (C)","United Kingdom (P)","0.511820114294897"
"415","Slovakia (C)","Finland (P)","0.957998476028566"
"416","Slovakia (C)","Belgium (P)","0.800739054182359"
"417","Slovenia (C)","Austria (C)","0.175644109692014"
"418","Slovenia (C)","Croatia (C)","0.129721342809448"
"419","Slovenia (C)","Denmark (C)","0.249341436096608"
"420","Slovenia (C)","Estonia (C)","0.142133539987648"
"421","Slovenia (C)","Finland (C)","0.110565102345756"
"422","Slovenia (C)","France (C)","0.150884592255832"
"423","Slovenia (C)","Greece (C)","0.165151314073715"
"424","Slovenia (C)","Hungary (C)","0.149805298181679"
"425","Slovenia (C)","Italy (C)","0.179436842150733"
"426","Slovenia (C)","Lithuania (C)","0.105693325108894"
"427","Slovenia (C)","Netherlands (C)","0.215679833117679"
"428","Slovenia (C)","Portugal (C)","0.129078063164744"
"429","Slovenia (C)","Slovakia (C)","0.159058412554101"
"430","Slovenia (C)","Slovenia (C)","0"
