"part_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","cont_id"
2088,59,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_11"
2088,23,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_12"
2088,27,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_13"
2088,38,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_14"
2088,13,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_15"
2088,46,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_16"
2088,55,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_17"
2088,17,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_18"
2088,52,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_19"
2088,51,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_20"
2088,26,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_21"
2088,28,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_22"
2088,6,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_23"
2088,25,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_24"
2088,32,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_25"
2088,38,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_26"
2088,40,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_27"
2088,27,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_28"
2088,56,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_29"
2088,4,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_30"
