part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,cont_id
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_30
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_31
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_32
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_33
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_34
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_35
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_36
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_37
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_38
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_39
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_40
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_41
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_42
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_43
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_44
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_45
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_46
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_47
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_48
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_49
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_50
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_51
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_52
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_53
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_54
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_55
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_56
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_57
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_58
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_59
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_60
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_61
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_62
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_63
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_64
